Month,Item,Value
201108,Round steak per kg.,10.427
201109,Round steak per kg.,10.373
201110,Round steak per kg.,10.695
201111,Round steak per kg.,10.539
201112,Round steak per kg.,
200112,Sirloin steak per kg.,12.095
200201,Sirloin steak per kg.,12.354
200202,Sirloin steak per kg.,12.404
200203,Sirloin steak per kg.,12.524
200204,Sirloin steak per kg.,12.558
200205,Sirloin steak per kg.,12.87
200206,Sirloin steak per kg.,12.871
200207,Sirloin steak per kg.,12.807
200208,Sirloin steak per kg.,12.816
200209,Sirloin steak per kg.,12.764
200210,Sirloin steak per kg.,12.02
200211,Sirloin steak per kg.,12.567
200212,Sirloin steak per kg.,11.986
200301,Sirloin steak per kg.,12.465
200302,Sirloin steak per kg.,12.603
200303,Sirloin steak per kg.,12.743
200304,Sirloin steak per kg.,12.916
200305,Sirloin steak per kg.,12.838
200306,Sirloin steak per kg.,12.981
200307,Sirloin steak per kg.,12.293
200308,Sirloin steak per kg.,12.4
200309,Sirloin steak per kg.,13.018
200310,Sirloin steak per kg.,12.983
200311,Sirloin steak per kg.,12.6
200312,Sirloin steak per kg.,12.561
200401,Sirloin steak per kg.,13.078
200402,Sirloin steak per kg.,13.241
200403,Sirloin steak per kg.,13.109
200404,Sirloin steak per kg.,13.33
200405,Sirloin steak per kg.,13.196
200406,Sirloin steak per kg.,13.44
200407,Sirloin steak per kg.,13.27
200408,Sirloin steak per kg.,12.995
200409,Sirloin steak per kg.,12.642
200410,Sirloin steak per kg.,12.106
200411,Sirloin steak per kg.,12.402
200412,Sirloin steak per kg.,11.798
200501,Sirloin steak per kg.,12.5
200502,Sirloin steak per kg.,12.793
200503,Sirloin steak per kg.,12.666
200504,Sirloin steak per kg.,11.837
200505,Sirloin steak per kg.,11.048
200506,Sirloin steak per kg.,11.964
200507,Sirloin steak per kg.,11.989
200508,Sirloin steak per kg.,11.698
200509,Sirloin steak per kg.,10.94
200510,Sirloin steak per kg.,11.653
200511,Sirloin steak per kg.,11.81
200512,Sirloin steak per kg.,11.254
200601,Sirloin steak per kg.,12.125
200602,Sirloin steak per kg.,12.192
200603,Sirloin steak per kg.,12.112
200604,Sirloin steak per kg.,12.333
200605,Sirloin steak per kg.,12.588
200606,Sirloin steak per kg.,12.364
200607,Sirloin steak per kg.,13.987
200608,Sirloin steak per kg.,13.861
200609,Sirloin steak per kg.,13.497
200610,Sirloin steak per kg.,13.714
200611,Sirloin steak per kg.,13.492
200612,Sirloin steak per kg.,13.39
200701,Sirloin steak per kg.,13.86
200702,Sirloin steak per kg.,14.715
200703,Sirloin steak per kg.,14.552
200704,Sirloin steak per kg.,13.686
200705,Sirloin steak per kg.,14.813
200706,Sirloin steak per kg.,14.503
200707,Sirloin steak per kg.,14.678
200708,Sirloin steak per kg.,13.39
200709,Sirloin steak per kg.,14.908
200710,Sirloin steak per kg.,14.677
200711,Sirloin steak per kg.,14.118
200712,Sirloin steak per kg.,13.47
200801,Sirloin steak per kg.,14.38
200802,Sirloin steak per kg.,15.118
200803,Sirloin steak per kg.,13.992
200804,Sirloin steak per kg.,15.6
200805,Sirloin steak per kg.,15.646
200806,Sirloin steak per kg.,15.125
200807,Sirloin steak per kg.,15.919
200808,Sirloin steak per kg.,15.901
200809,Sirloin steak per kg.,14.767
200810,Sirloin steak per kg.,15.476
200811,Sirloin steak per kg.,15.528
200812,Sirloin steak per kg.,15.669
200901,Sirloin steak per kg.,15.841
200902,Sirloin steak per kg.,14.515
200903,Sirloin steak per kg.,15.615
200904,Sirloin steak per kg.,13.381
200905,Sirloin steak per kg.,14.965
200906,Sirloin steak per kg.,14.595
200907,Sirloin steak per kg.,14.642
200908,Sirloin steak per kg.,14.472
200909,Sirloin steak per kg.,13.094
200910,Sirloin steak per kg.,14.305
200911,Sirloin steak per kg.,14.14
200912,Sirloin steak per kg.,13.729
201001,Sirloin steak per kg.,13.42
201002,Sirloin steak per kg.,13.86
201003,Sirloin steak per kg.,13.714
201004,Sirloin steak per kg.,13.092
201005,Sirloin steak per kg.,13.985
201006,Sirloin steak per kg.,13.888
201007,Sirloin steak per kg.,14.239
201008,Sirloin steak per kg.,14.039
201009,Sirloin steak per kg.,12.663
201010,Sirloin steak per kg.,12.76
201011,Sirloin steak per kg.,13.975
201012,Sirloin steak per kg.,13.807
201101,Sirloin steak per kg.,13.362
201102,Sirloin steak per kg.,13.651
201103,Sirloin steak per kg.,13.392
201104,Sirloin steak per kg.,13.444
201105,Sirloin steak per kg.,13.876
201106,Sirloin steak per kg.,13.94
201107,Sirloin steak per kg.,14.804
201108,Sirloin steak per kg.,14.449
201109,Sirloin steak per kg.,14.429
201110,Sirloin steak per kg.,14.577
201111,Sirloin steak per kg.,15.156
201112,Sirloin steak per kg.,15.007
200112,Striploin steak per kg.,16.448
200201,Striploin steak per kg.,16.762
200202,Striploin steak per kg.,16.826
200203,Striploin steak per kg.,16.998
200204,Striploin steak per kg.,16.943
200205,Striploin steak per kg.,17.381
200206,Striploin steak per kg.,17.309
200207,Striploin steak per kg.,17.607
200208,Striploin steak per kg.,17.409
200209,Striploin steak per kg.,17.537
200210,Striploin steak per kg.,17.438
200211,Striploin steak per kg.,17.343
200212,Striploin steak per kg.,17.3
200301,Striploin steak per kg.,17.196
200302,Striploin steak per kg.,17.298
200303,Striploin steak per kg.,17.762
200304,Striploin steak per kg.,17.681
200305,Striploin steak per kg.,17.598
200306,Striploin steak per kg.,17.338
200307,Striploin steak per kg.,18.281
200308,Striploin steak per kg.,18.368
200309,Striploin steak per kg.,18.417
200310,Striploin steak per kg.,18.329
200311,Striploin steak per kg.,18.234
200312,Striploin steak per kg.,18.482
200401,Striploin steak per kg.,18.538
200402,Striploin steak per kg.,18.528
200403,Striploin steak per kg.,18.595
200404,Striploin steak per kg.,18.703
200405,Striploin steak per kg.,18.736
200406,Striploin steak per kg.,18.74
200407,Striploin steak per kg.,18.788
200408,Striploin steak per kg.,18.732
200409,Striploin steak per kg.,18.67
200410,Striploin steak per kg.,18.086
200411,Striploin steak per kg.,18.577
200412,Striploin steak per kg.,18.727
200501,Striploin steak per kg.,18.48
200502,Striploin steak per kg.,18.951
200503,Striploin steak per kg.,18.266
200504,Striploin steak per kg.,17.429
200505,Striploin steak per kg.,17.699
200506,Striploin steak per kg.,17.444
200507,Striploin steak per kg.,17.368
200508,Striploin steak per kg.,17.183
200509,Striploin steak per kg.,17.676
200510,Striploin steak per kg.,17.093
200511,Striploin steak per kg.,17.387
200512,Striploin steak per kg.,17.185
200601,Striploin steak per kg.,17.916
200602,Striploin steak per kg.,18.282
200603,Striploin steak per kg.,18.281
200604,Striploin steak per kg.,18.636
200605,Striploin steak per kg.,18.9
200606,Striploin steak per kg.,18.452
200607,Striploin steak per kg.,19.991
200608,Striploin steak per kg.,20.258
200609,Striploin steak per kg.,20.368
200610,Striploin steak per kg.,20.393
200611,Striploin steak per kg.,20.143
200612,Striploin steak per kg.,20.427
200701,Striploin steak per kg.,20.614
200702,Striploin steak per kg.,20.279
200703,Striploin steak per kg.,19.543
200704,Striploin steak per kg.,20.758
200705,Striploin steak per kg.,20.595
200706,Striploin steak per kg.,21.074
200707,Striploin steak per kg.,21.153
200708,Striploin steak per kg.,20.71
200709,Striploin steak per kg.,20.789
200710,Striploin steak per kg.,20.985
200711,Striploin steak per kg.,20.871
200712,Striploin steak per kg.,20.201
200801,Striploin steak per kg.,21.808
200802,Striploin steak per kg.,22.39
200803,Striploin steak per kg.,22.768
200804,Striploin steak per kg.,22.725
200805,Striploin steak per kg.,22.791
200806,Striploin steak per kg.,23.737
200807,Striploin steak per kg.,23.701
200808,Striploin steak per kg.,23.126
200809,Striploin steak per kg.,23.123
200810,Striploin steak per kg.,23.387
200811,Striploin steak per kg.,22.874
200812,Striploin steak per kg.,21.814
200901,Striploin steak per kg.,23.808
200902,Striploin steak per kg.,22.252
200903,Striploin steak per kg.,22.611
200904,Striploin steak per kg.,22.288
200905,Striploin steak per kg.,21.499
200906,Striploin steak per kg.,19.466
200907,Striploin steak per kg.,21.237
200908,Striploin steak per kg.,21.049
200909,Striploin steak per kg.,20.86
200910,Striploin steak per kg.,20.539
200911,Striploin steak per kg.,20.7
200912,Striploin steak per kg.,20.433
201001,Striploin steak per kg.,20.676
201002,Striploin steak per kg.,20.011
201003,Striploin steak per kg.,19.628
201004,Striploin steak per kg.,19.796
201005,Striploin steak per kg.,20.251
201006,Striploin steak per kg.,20.246
201007,Striploin steak per kg.,20.367
201008,Striploin steak per kg.,20.149
201009,Striploin steak per kg.,20.35
201010,Striploin steak per kg.,20.398
201011,Striploin steak per kg.,20.262
201012,Striploin steak per kg.,20.171
201101,Striploin steak per kg.,20.061
201102,Striploin steak per kg.,19.016
201103,Striploin steak per kg.,20.199
201104,Striploin steak per kg.,20.292
201105,Striploin steak per kg.,20.547
201106,Striploin steak per kg.,20.768
201107,Striploin steak per kg.,21.427
201108,Striploin steak per kg.,21.575
201109,Striploin steak per kg.,21.706
201110,Striploin steak per kg.,21.629
201111,Striploin steak per kg.,20.619
201112,Striploin steak per kg.,19.518
200112,Roast beef topside/rib per kg.,8.726
200201,Roast beef topside/rib per kg.,8.648
200202,Roast beef topside/rib per kg.,8.666
200203,Roast beef topside/rib per kg.,8.495
200204,Roast beef topside/rib per kg.,8.604
200205,Roast beef topside/rib per kg.,8.546
200206,Roast beef topside/rib per kg.,8.616
200207,Roast beef topside/rib per kg.,8.604
200208,Roast beef topside/rib per kg.,8.761
200209,Roast beef topside/rib per kg.,8.693
200210,Roast beef topside/rib per kg.,8.795
200211,Roast beef topside/rib per kg.,8.789
200212,Roast beef topside/rib per kg.,8.751
200301,Roast beef topside/rib per kg.,8.633
200302,Roast beef topside/rib per kg.,8.404
200303,Roast beef topside/rib per kg.,8.509
200304,Roast beef topside/rib per kg.,8.761
200305,Roast beef topside/rib per kg.,8.433
200306,Roast beef topside/rib per kg.,8.574
200307,Roast beef topside/rib per kg.,8.814
200308,Roast beef topside/rib per kg.,8.586
200309,Roast beef topside/rib per kg.,8.419
200310,Roast beef topside/rib per kg.,8.582
200311,Roast beef topside/rib per kg.,8.643
200312,Roast beef topside/rib per kg.,8.624
200401,Roast beef topside/rib per kg.,8.646
200402,Roast beef topside/rib per kg.,8.631
200403,Roast beef topside/rib per kg.,8.668
200404,Roast beef topside/rib per kg.,8.7
200405,Roast beef topside/rib per kg.,8.608
200406,Roast beef topside/rib per kg.,8.831
200407,Roast beef topside/rib per kg.,8.801
200408,Roast beef topside/rib per kg.,8.751
200409,Roast beef topside/rib per kg.,8.985
200410,Roast beef topside/rib per kg.,8.856
200411,Roast beef topside/rib per kg.,8.554
200412,Roast beef topside/rib per kg.,8.829
200501,Roast beef topside/rib per kg.,8.766
200502,Roast beef topside/rib per kg.,8.841
200503,Roast beef topside/rib per kg.,8.913
200504,Roast beef topside/rib per kg.,8.479
200505,Roast beef topside/rib per kg.,8.516
200506,Roast beef topside/rib per kg.,8.249
200507,Roast beef topside/rib per kg.,8.268
200508,Roast beef topside/rib per kg.,8.338
200509,Roast beef topside/rib per kg.,8.377
200510,Roast beef topside/rib per kg.,8.11
200511,Roast beef topside/rib per kg.,8.155
200512,Roast beef topside/rib per kg.,8.524
200601,Roast beef topside/rib per kg.,8.586
200602,Roast beef topside/rib per kg.,8.794
200603,Roast beef topside/rib per kg.,8.72
200604,Roast beef topside/rib per kg.,8.786
200605,Roast beef topside/rib per kg.,8.784
200606,Roast beef topside/rib per kg.,8.781
200607,Roast beef topside/rib per kg.,9.226
200608,Roast beef topside/rib per kg.,9.313
200609,Roast beef topside/rib per kg.,9.179
200610,Roast beef topside/rib per kg.,9.372
200611,Roast beef topside/rib per kg.,9.156
200612,Roast beef topside/rib per kg.,9.228
200701,Roast beef topside/rib per kg.,9.636
200702,Roast beef topside/rib per kg.,9.716
200703,Roast beef topside/rib per kg.,9.719
200704,Roast beef topside/rib per kg.,9.645
200705,Roast beef topside/rib per kg.,9.227
200706,Roast beef topside/rib per kg.,9.708
200707,Roast beef topside/rib per kg.,9.609
200708,Roast beef topside/rib per kg.,9.771
200709,Roast beef topside/rib per kg.,9.63
200710,Roast beef topside/rib per kg.,9.562
200711,Roast beef topside/rib per kg.,9.228
200712,Roast beef topside/rib per kg.,9.615
200801,Roast beef topside/rib per kg.,10.051
200802,Roast beef topside/rib per kg.,10.288
200803,Roast beef topside/rib per kg.,10.526
200804,Roast beef topside/rib per kg.,10.554
200805,Roast beef topside/rib per kg.,10.729
200806,Roast beef topside/rib per kg.,10.306
200807,Roast beef topside/rib per kg.,11.038
200808,Roast beef topside/rib per kg.,10.285
200809,Roast beef topside/rib per kg.,10.753
200810,Roast beef topside/rib per kg.,11.199
200811,Roast beef topside/rib per kg.,10.489
200812,Roast beef topside/rib per kg.,10.772
200901,Roast beef topside/rib per kg.,11.214
200902,Roast beef topside/rib per kg.,11.313
200903,Roast beef topside/rib per kg.,10.818
200904,Roast beef topside/rib per kg.,10.807
200905,Roast beef topside/rib per kg.,10.39
200906,Roast beef topside/rib per kg.,11.034
200907,Roast beef topside/rib per kg.,10.798
200908,Roast beef topside/rib per kg.,10.286
200909,Roast beef topside/rib per kg.,10.683
200910,Roast beef topside/rib per kg.,10.786
200911,Roast beef topside/rib per kg.,10.591
200912,Roast beef topside/rib per kg.,10.517
201001,Roast beef topside/rib per kg.,10.54
201002,Roast beef topside/rib per kg.,10.222
201003,Roast beef topside/rib per kg.,10.664
201004,Roast beef topside/rib per kg.,10.571
201005,Roast beef topside/rib per kg.,10.588
201006,Roast beef topside/rib per kg.,10.775
201007,Roast beef topside/rib per kg.,10.43
201008,Roast beef topside/rib per kg.,10.451
201009,Roast beef topside/rib per kg.,10.111
201010,Roast beef topside/rib per kg.,10.78
201011,Roast beef topside/rib per kg.,10.874
201012,Roast beef topside/rib per kg.,10.102
201101,Roast beef topside/rib per kg.,11.109
201102,Roast beef topside/rib per kg.,11.027
201103,Roast beef topside/rib per kg.,10.831
201104,Roast beef topside/rib per kg.,10.598
201105,Roast beef topside/rib per kg.,10.595
201106,Roast beef topside/rib per kg.,10.669
201107,Roast beef topside/rib per kg.,11.215
201108,Roast beef topside/rib per kg.,11.094
201109,Roast beef topside/rib per kg.,11.141
201110,Roast beef topside/rib per kg.,10.903
201111,Roast beef topside/rib per kg.,11.554
201112,Roast beef topside/rib per kg.,11.525
200112,Sliced/diced beef pieces per kg.,7.041
200201,Sliced/diced beef pieces per kg.,7.156
200202,Sliced/diced beef pieces per kg.,7.095
200203,Sliced/diced beef pieces per kg.,7.244
200204,Sliced/diced beef pieces per kg.,7.23
200205,Sliced/diced beef pieces per kg.,7.314
200206,Sliced/diced beef pieces per kg.,7.282
200207,Sliced/diced beef pieces per kg.,7.249
200208,Sliced/diced beef pieces per kg.,7.069
200209,Sliced/diced beef pieces per kg.,6.895
200210,Sliced/diced beef pieces per kg.,7.408
200211,Sliced/diced beef pieces per kg.,7.501
200212,Sliced/diced beef pieces per kg.,7.484
200301,Sliced/diced beef pieces per kg.,7.126
200302,Sliced/diced beef pieces per kg.,7.335
200303,Sliced/diced beef pieces per kg.,7.415
200304,Sliced/diced beef pieces per kg.,7.329
200305,Sliced/diced beef pieces per kg.,7.372
200306,Sliced/diced beef pieces per kg.,7.298
200307,Sliced/diced beef pieces per kg.,7.471
200308,Sliced/diced beef pieces per kg.,7.566
200309,Sliced/diced beef pieces per kg.,7.433
200310,Sliced/diced beef pieces per kg.,7.443
200311,Sliced/diced beef pieces per kg.,7.602
200312,Sliced/diced beef pieces per kg.,7.556
200401,Sliced/diced beef pieces per kg.,7.57
200402,Sliced/diced beef pieces per kg.,7.548
200403,Sliced/diced beef pieces per kg.,7.503
200404,Sliced/diced beef pieces per kg.,7.511
200405,Sliced/diced beef pieces per kg.,7.404
200406,Sliced/diced beef pieces per kg.,7.599
200407,Sliced/diced beef pieces per kg.,7.539
200408,Sliced/diced beef pieces per kg.,7.578
200409,Sliced/diced beef pieces per kg.,7.652
200410,Sliced/diced beef pieces per kg.,7.499
200411,Sliced/diced beef pieces per kg.,7.491
200412,Sliced/diced beef pieces per kg.,7.592
200501,Sliced/diced beef pieces per kg.,7.384
200502,Sliced/diced beef pieces per kg.,7.774
200503,Sliced/diced beef pieces per kg.,7.707
200504,Sliced/diced beef pieces per kg.,7.643
200505,Sliced/diced beef pieces per kg.,7.571
200506,Sliced/diced beef pieces per kg.,7.666
200507,Sliced/diced beef pieces per kg.,7.633
200508,Sliced/diced beef pieces per kg.,7.687
200509,Sliced/diced beef pieces per kg.,7.698
200510,Sliced/diced beef pieces per kg.,7.489
200511,Sliced/diced beef pieces per kg.,7.638
200512,Sliced/diced beef pieces per kg.,7.805
200601,Sliced/diced beef pieces per kg.,7.726
200602,Sliced/diced beef pieces per kg.,7.81
200603,Sliced/diced beef pieces per kg.,7.831
200604,Sliced/diced beef pieces per kg.,7.874
200605,Sliced/diced beef pieces per kg.,7.919
200606,Sliced/diced beef pieces per kg.,7.758
200607,Sliced/diced beef pieces per kg.,7.984
200608,Sliced/diced beef pieces per kg.,8.066
200609,Sliced/diced beef pieces per kg.,8.146
200610,Sliced/diced beef pieces per kg.,8.306
200611,Sliced/diced beef pieces per kg.,8.269
200612,Sliced/diced beef pieces per kg.,8.375
200701,Sliced/diced beef pieces per kg.,8.343
200702,Sliced/diced beef pieces per kg.,8.463
200703,Sliced/diced beef pieces per kg.,8.524
200704,Sliced/diced beef pieces per kg.,8.456
200705,Sliced/diced beef pieces per kg.,8.465
200706,Sliced/diced beef pieces per kg.,8.453
200707,Sliced/diced beef pieces per kg.,8.467
200708,Sliced/diced beef pieces per kg.,8.572
200709,Sliced/diced beef pieces per kg.,8.636
200710,Sliced/diced beef pieces per kg.,8.599
200711,Sliced/diced beef pieces per kg.,8.678
200712,Sliced/diced beef pieces per kg.,8.625
200801,Sliced/diced beef pieces per kg.,8.845
200802,Sliced/diced beef pieces per kg.,9.087
200803,Sliced/diced beef pieces per kg.,9.173
200804,Sliced/diced beef pieces per kg.,9.247
200805,Sliced/diced beef pieces per kg.,9.166
200806,Sliced/diced beef pieces per kg.,9.403
200807,Sliced/diced beef pieces per kg.,9.391
200808,Sliced/diced beef pieces per kg.,9.463
200809,Sliced/diced beef pieces per kg.,9.067
200810,Sliced/diced beef pieces per kg.,9.336
200811,Sliced/diced beef pieces per kg.,9.451
200812,Sliced/diced beef pieces per kg.,9.523
200901,Sliced/diced beef pieces per kg.,9.702
200902,Sliced/diced beef pieces per kg.,9.718
200903,Sliced/diced beef pieces per kg.,9.678
200904,Sliced/diced beef pieces per kg.,9.609
200905,Sliced/diced beef pieces per kg.,9.291
200906,Sliced/diced beef pieces per kg.,9.319
200907,Sliced/diced beef pieces per kg.,9.282
200908,Sliced/diced beef pieces per kg.,9.316
200909,Sliced/diced beef pieces per kg.,9.3
200910,Sliced/diced beef pieces per kg.,9.128
200911,Sliced/diced beef pieces per kg.,9.189
200912,Sliced/diced beef pieces per kg.,8.982
201001,Sliced/diced beef pieces per kg.,9.204
201002,Sliced/diced beef pieces per kg.,8.824
201003,Sliced/diced beef pieces per kg.,9.037
201004,Sliced/diced beef pieces per kg.,8.869
201005,Sliced/diced beef pieces per kg.,9.123
201006,Sliced/diced beef pieces per kg.,9.067
201007,Sliced/diced beef pieces per kg.,9.226
201008,Sliced/diced beef pieces per kg.,9.109
201009,Sliced/diced beef pieces per kg.,9.277
201010,Sliced/diced beef pieces per kg.,8.941
201011,Sliced/diced beef pieces per kg.,9.159
201012,Sliced/diced beef pieces per kg.,9.22
201101,Sliced/diced beef pieces per kg.,9.232
201102,Sliced/diced beef pieces per kg.,9.193
201103,Sliced/diced beef pieces per kg.,9.219
201104,Sliced/diced beef pieces per kg.,8.344
201105,Sliced/diced beef pieces per kg.,9.145
201106,Sliced/diced beef pieces per kg.,9.365
201107,Sliced/diced beef pieces per kg.,9.211
201108,Sliced/diced beef pieces per kg.,9.274
201109,Sliced/diced beef pieces per kg.,9.502
201110,Sliced/diced beef pieces per kg.,9.412
201111,Sliced/diced beef pieces per kg.,9.099
201112,Sliced/diced beef pieces per kg.,9.62
200112,Lamb whole leg per kg.,10.268
200201,Lamb whole leg per kg.,10.068
200202,Lamb whole leg per kg.,10.207
200203,Lamb whole leg per kg.,10.332
200204,Lamb whole leg per kg.,10.422
200205,Lamb whole leg per kg.,9.723
200206,Lamb whole leg per kg.,9.751
200207,Lamb whole leg per kg.,9.568
200208,Lamb whole leg per kg.,9.49
200209,Lamb whole leg per kg.,9.139
200210,Lamb whole leg per kg.,9.25
200211,Lamb whole leg per kg.,9.157
200212,Lamb whole leg per kg.,9.282
200301,Lamb whole leg per kg.,9.385
200302,Lamb whole leg per kg.,9.354
200303,Lamb whole leg per kg.,9.449
200304,Lamb whole leg per kg.,9.75
200305,Lamb whole leg per kg.,10.0
200306,Lamb whole leg per kg.,10.909
200307,Lamb whole leg per kg.,10.508
200308,Lamb whole leg per kg.,10.331
200309,Lamb whole leg per kg.,9.643
200310,Lamb whole leg per kg.,9.99
200311,Lamb whole leg per kg.,9.894
200312,Lamb whole leg per kg.,9.94
200401,Lamb whole leg per kg.,9.906
200402,Lamb whole leg per kg.,9.855
200403,Lamb whole leg per kg.,10.27
200404,Lamb whole leg per kg.,11.045
200405,Lamb whole leg per kg.,11.1
200406,Lamb whole leg per kg.,11.33
200407,Lamb whole leg per kg.,11.399
200408,Lamb whole leg per kg.,10.438
200409,Lamb whole leg per kg.,9.92
200410,Lamb whole leg per kg.,10.176
200411,Lamb whole leg per kg.,10.334
200412,Lamb whole leg per kg.,11.012
200501,Lamb whole leg per kg.,10.783
200502,Lamb whole leg per kg.,10.272
200503,Lamb whole leg per kg.,9.823
200504,Lamb whole leg per kg.,9.978
200505,Lamb whole leg per kg.,10.393
200506,Lamb whole leg per kg.,9.801
200507,Lamb whole leg per kg.,9.834
200508,Lamb whole leg per kg.,9.493
200509,Lamb whole leg per kg.,9.802
200510,Lamb whole leg per kg.,9.516
200511,Lamb whole leg per kg.,9.772
200512,Lamb whole leg per kg.,9.886
200601,Lamb whole leg per kg.,9.948
200602,Lamb whole leg per kg.,9.769
200603,Lamb whole leg per kg.,9.2
200604,Lamb whole leg per kg.,9.682
200605,Lamb whole leg per kg.,11.059
200606,Lamb whole leg per kg.,10.085
200607,Lamb whole leg per kg.,10.944
200608,Lamb whole leg per kg.,10.206
200609,Lamb whole leg per kg.,10.503
200610,Lamb whole leg per kg.,10.978
200611,Lamb whole leg per kg.,10.284
200612,Lamb whole leg per kg.,11.051
200701,Lamb whole leg per kg.,10.388
200702,Lamb whole leg per kg.,10.278
200703,Lamb whole leg per kg.,10.131
200704,Lamb whole leg per kg.,10.482
200705,Lamb whole leg per kg.,11.146
200706,Lamb whole leg per kg.,10.191
200707,Lamb whole leg per kg.,10.208
200708,Lamb whole leg per kg.,9.822
200709,Lamb whole leg per kg.,10.501
200710,Lamb whole leg per kg.,10.786
200711,Lamb whole leg per kg.,10.853
200712,Lamb whole leg per kg.,10.87
200801,Lamb whole leg per kg.,10.598
200802,Lamb whole leg per kg.,10.291
200803,Lamb whole leg per kg.,11.445
200804,Lamb whole leg per kg.,11.948
200805,Lamb whole leg per kg.,12.124
200806,Lamb whole leg per kg.,12.159
200807,Lamb whole leg per kg.,11.766
200808,Lamb whole leg per kg.,11.115
200809,Lamb whole leg per kg.,11.465
200810,Lamb whole leg per kg.,12.088
200811,Lamb whole leg per kg.,11.65
200812,Lamb whole leg per kg.,10.814
200901,Lamb whole leg per kg.,10.935
200902,Lamb whole leg per kg.,10.813
200903,Lamb whole leg per kg.,11.004
200904,Lamb whole leg per kg.,11.819
200905,Lamb whole leg per kg.,11.879
200906,Lamb whole leg per kg.,11.383
200907,Lamb whole leg per kg.,10.741
200908,Lamb whole leg per kg.,10.774
200909,Lamb whole leg per kg.,10.422
200910,Lamb whole leg per kg.,10.457
200911,Lamb whole leg per kg.,10.772
200912,Lamb whole leg per kg.,10.447
201001,Lamb whole leg per kg.,11.104
201002,Lamb whole leg per kg.,11.41
201003,Lamb whole leg per kg.,11.27
